,Year,Jurisdiction,Sector,Use of funds,Age group,Gender,Dollars per capita
62934,2014,Yukon,Provincial/territorial government,Hospitals,65,F,4549.0
62935,2014,Yukon,Provincial/territorial government,Hospitals,70,F,8864.0
62936,2014,Yukon,Provincial/territorial government,Hospitals,75,F,12332.0
62937,2014,Yukon,Provincial/territorial government,Hospitals,80,F,14504.0
62938,2014,Yukon,Provincial/territorial government,Hospitals,85,F,22339.0
62939,2014,Yukon,Provincial/territorial government,Hospitals,90,F,16419.0
62940,2014,Yukon,Provincial/territorial government,Hospitals,0,M,9796.0
62941,2014,Yukon,Provincial/territorial government,Hospitals,1,M,526.0
62942,2014,Yukon,Provincial/territorial government,Hospitals,5,M,209.0
62943,2014,Yukon,Provincial/territorial government,Hospitals,10,M,294.0
62944,2014,Yukon,Provincial/territorial government,Hospitals,15,M,787.0
62945,2014,Yukon,Provincial/territorial government,Hospitals,20,M,1127.0
62946,2014,Yukon,Provincial/territorial government,Hospitals,25,M,1119.0
62947,2014,Yukon,Provincial/territorial government,Hospitals,30,M,853.0
62948,2014,Yukon,Provincial/territorial government,Hospitals,35,M,839.0
62949,2014,Yukon,Provincial/territorial government,Hospitals,40,M,1067.0
62950,2014,Yukon,Provincial/territorial government,Hospitals,45,M,1587.0
62951,2014,Yukon,Provincial/territorial government,Hospitals,50,M,1636.0
62952,2014,Yukon,Provincial/territorial government,Hospitals,55,M,2375.0
62953,2014,Yukon,Provincial/territorial government,Hospitals,60,M,2722.0
62954,2014,Yukon,Provincial/territorial government,Hospitals,65,M,5395.0
62955,2014,Yukon,Provincial/territorial government,Hospitals,70,M,7063.0
62956,2014,Yukon,Provincial/territorial government,Hospitals,75,M,13081.0
62957,2014,Yukon,Provincial/territorial government,Hospitals,80,M,28034.0
62958,2014,Yukon,Provincial/territorial government,Hospitals,85,M,21517.0
62959,2014,Yukon,Provincial/territorial government,Hospitals,90,M,21626.0
62960,2014,Yukon,Provincial/territorial government,Other institutions,0,F,0.0
62961,2014,Yukon,Provincial/territorial government,Other institutions,1,F,0.0
62962,2014,Yukon,Provincial/territorial government,Other institutions,5,F,0.0
62963,2014,Yukon,Provincial/territorial government,Other institutions,10,F,0.0
62964,2014,Yukon,Provincial/territorial government,Other institutions,15,F,0.0
62965,2014,Yukon,Provincial/territorial government,Other institutions,20,F,0.0
62966,2014,Yukon,Provincial/territorial government,Other institutions,25,F,0.0
62967,2014,Yukon,Provincial/territorial government,Other institutions,30,F,0.0
62968,2014,Yukon,Provincial/territorial government,Other institutions,35,F,0.0
62969,2014,Yukon,Provincial/territorial government,Other institutions,40,F,0.0
62970,2014,Yukon,Provincial/territorial government,Other institutions,45,F,118.0
62971,2014,Yukon,Provincial/territorial government,Other institutions,50,F,100.0
62972,2014,Yukon,Provincial/territorial government,Other institutions,55,F,166.0
62973,2014,Yukon,Provincial/territorial government,Other institutions,60,F,134.0
62974,2014,Yukon,Provincial/territorial government,Other institutions,65,F,909.0
62975,2014,Yukon,Provincial/territorial government,Other institutions,70,F,3284.0
62976,2014,Yukon,Provincial/territorial government,Other institutions,75,F,10049.0
62977,2014,Yukon,Provincial/territorial government,Other institutions,80,F,24812.0
62978,2014,Yukon,Provincial/territorial government,Other institutions,85,F,108254.0
62979,2014,Yukon,Provincial/territorial government,Other institutions,90,F,91564.0
62980,2014,Yukon,Provincial/territorial government,Other institutions,0,M,0.0
62981,2014,Yukon,Provincial/territorial government,Other institutions,1,M,0.0
62982,2014,Yukon,Provincial/territorial government,Other institutions,5,M,0.0
62983,2014,Yukon,Provincial/territorial government,Other institutions,10,M,0.0
62984,2014,Yukon,Provincial/territorial government,Other institutions,15,M,0.0
62985,2014,Yukon,Provincial/territorial government,Other institutions,20,M,0.0
62986,2014,Yukon,Provincial/territorial government,Other institutions,25,M,0.0
62987,2014,Yukon,Provincial/territorial government,Other institutions,30,M,0.0
62988,2014,Yukon,Provincial/territorial government,Other institutions,35,M,0.0
62989,2014,Yukon,Provincial/territorial government,Other institutions,40,M,0.0
62990,2014,Yukon,Provincial/territorial government,Other institutions,45,M,94.0
62991,2014,Yukon,Provincial/territorial government,Other institutions,50,M,97.0
62992,2014,Yukon,Provincial/territorial government,Other institutions,55,M,141.0
62993,2014,Yukon,Provincial/territorial government,Other institutions,60,M,162.0
62994,2014,Yukon,Provincial/territorial government,Other institutions,65,M,780.0
62995,2014,Yukon,Provincial/territorial government,Other institutions,70,M,1256.0
62996,2014,Yukon,Provincial/territorial government,Other institutions,75,M,5025.0
62997,2014,Yukon,Provincial/territorial government,Other institutions,80,M,13425.0
62998,2014,Yukon,Provincial/territorial government,Other institutions,85,M,40310.0
62999,2014,Yukon,Provincial/territorial government,Other institutions,90,M,25645.0
63000,2014,Yukon,Provincial/territorial government,Physicians,0,F,845.0
63001,2014,Yukon,Provincial/territorial government,Physicians,1,F,432.0
63002,2014,Yukon,Provincial/territorial government,Physicians,5,F,340.0
63003,2014,Yukon,Provincial/territorial government,Physicians,10,F,1658.0
63004,2014,Yukon,Provincial/territorial government,Physicians,15,F,749.0
63005,2014,Yukon,Provincial/territorial government,Physicians,20,F,1200.0
63006,2014,Yukon,Provincial/territorial government,Physicians,25,F,1709.0
63007,2014,Yukon,Provincial/territorial government,Physicians,30,F,1911.0
63008,2014,Yukon,Provincial/territorial government,Physicians,35,F,1471.0
63009,2014,Yukon,Provincial/territorial government,Physicians,40,F,1000.0
63010,2014,Yukon,Provincial/territorial government,Physicians,45,F,1010.0
63011,2014,Yukon,Provincial/territorial government,Physicians,50,F,1154.0
63012,2014,Yukon,Provincial/territorial government,Physicians,55,F,1244.0
63013,2014,Yukon,Provincial/territorial government,Physicians,60,F,1165.0
63014,2014,Yukon,Provincial/territorial government,Physicians,65,F,1657.0
63015,2014,Yukon,Provincial/territorial government,Physicians,70,F,1740.0
63016,2014,Yukon,Provincial/territorial government,Physicians,75,F,2174.0
63017,2014,Yukon,Provincial/territorial government,Physicians,80,F,2468.0
63018,2014,Yukon,Provincial/territorial government,Physicians,85,F,4304.0
63019,2014,Yukon,Provincial/territorial government,Physicians,90,F,2938.0
63020,2014,Yukon,Provincial/territorial government,Physicians,0,M,908.0
63021,2014,Yukon,Provincial/territorial government,Physicians,1,M,661.0
63022,2014,Yukon,Provincial/territorial government,Physicians,5,M,394.0
63023,2014,Yukon,Provincial/territorial government,Physicians,10,M,351.0
63024,2014,Yukon,Provincial/territorial government,Physicians,15,M,423.0
63025,2014,Yukon,Provincial/territorial government,Physicians,20,M,410.0
63026,2014,Yukon,Provincial/territorial government,Physicians,25,M,475.0
63027,2014,Yukon,Provincial/territorial government,Physicians,30,M,544.0
63028,2014,Yukon,Provincial/territorial government,Physicians,35,M,567.0
63029,2014,Yukon,Provincial/territorial government,Physicians,40,M,701.0
63030,2014,Yukon,Provincial/territorial government,Physicians,45,M,781.0
63031,2014,Yukon,Provincial/territorial government,Physicians,50,M,926.0
63032,2014,Yukon,Provincial/territorial government,Physicians,55,M,837.0
63033,2014,Yukon,Provincial/territorial government,Physicians,60,M,1143.0
63034,2014,Yukon,Provincial/territorial government,Physicians,65,M,1534.0
63035,2014,Yukon,Provincial/territorial government,Physicians,70,M,1818.0
63036,2014,Yukon,Provincial/territorial government,Physicians,75,M,2349.0
63037,2014,Yukon,Provincial/territorial government,Physicians,80,M,2862.0
63038,2014,Yukon,Provincial/territorial government,Physicians,85,M,3304.0
63039,2014,Yukon,Provincial/territorial government,Physicians,90,M,3762.0
63040,2014,Yukon,Provincial/territorial government,Other professionals,0,F,0.0
63041,2014,Yukon,Provincial/territorial government,Other professionals,1,F,45.0
63042,2014,Yukon,Provincial/territorial government,Other professionals,5,F,394.0
63043,2014,Yukon,Provincial/territorial government,Other professionals,10,F,287.0
63044,2014,Yukon,Provincial/territorial government,Other professionals,15,F,2.0
63045,2014,Yukon,Provincial/territorial government,Other professionals,20,F,0.0
63046,2014,Yukon,Provincial/territorial government,Other professionals,25,F,0.0
63047,2014,Yukon,Provincial/territorial government,Other professionals,30,F,0.0
63048,2014,Yukon,Provincial/territorial government,Other professionals,35,F,0.0
63049,2014,Yukon,Provincial/territorial government,Other professionals,40,F,0.0
63050,2014,Yukon,Provincial/territorial government,Other professionals,45,F,0.0
63051,2014,Yukon,Provincial/territorial government,Other professionals,50,F,0.0
63052,2014,Yukon,Provincial/territorial government,Other professionals,55,F,0.0
63053,2014,Yukon,Provincial/territorial government,Other professionals,60,F,50.0
63054,2014,Yukon,Provincial/territorial government,Other professionals,65,F,240.0
63055,2014,Yukon,Provincial/territorial government,Other professionals,70,F,353.0
63056,2014,Yukon,Provincial/territorial government,Other professionals,75,F,304.0
63057,2014,Yukon,Provincial/territorial government,Other professionals,80,F,283.0
63058,2014,Yukon,Provincial/territorial government,Other professionals,85,F,357.0
63059,2014,Yukon,Provincial/territorial government,Other professionals,90,F,66.0
63060,2014,Yukon,Provincial/territorial government,Other professionals,0,M,0.0
63061,2014,Yukon,Provincial/territorial government,Other professionals,1,M,51.0
63062,2014,Yukon,Provincial/territorial government,Other professionals,5,M,391.0
63063,2014,Yukon,Provincial/territorial government,Other professionals,10,M,269.0
63064,2014,Yukon,Provincial/territorial government,Other professionals,15,M,1.0
63065,2014,Yukon,Provincial/territorial government,Other professionals,20,M,0.0
63066,2014,Yukon,Provincial/territorial government,Other professionals,25,M,0.0
63067,2014,Yukon,Provincial/territorial government,Other professionals,30,M,0.0
63068,2014,Yukon,Provincial/territorial government,Other professionals,35,M,0.0
63069,2014,Yukon,Provincial/territorial government,Other professionals,40,M,0.0
63070,2014,Yukon,Provincial/territorial government,Other professionals,45,M,0.0
63071,2014,Yukon,Provincial/territorial government,Other professionals,50,M,0.0
63072,2014,Yukon,Provincial/territorial government,Other professionals,55,M,0.0
63073,2014,Yukon,Provincial/territorial government,Other professionals,60,M,11.0
63074,2014,Yukon,Provincial/territorial government,Other professionals,65,M,255.0
63075,2014,Yukon,Provincial/territorial government,Other professionals,70,M,288.0
63076,2014,Yukon,Provincial/territorial government,Other professionals,75,M,336.0
63077,2014,Yukon,Provincial/territorial government,Other professionals,80,M,304.0
63078,2014,Yukon,Provincial/territorial government,Other professionals,85,M,116.0
63079,2014,Yukon,Provincial/territorial government,Other professionals,90,M,88.0
63080,2014,Yukon,Provincial/territorial government,Drugs,0,F,0.0
63081,2014,Yukon,Provincial/territorial government,Drugs,1,F,10.0
63082,2014,Yukon,Provincial/territorial government,Drugs,5,F,41.0
63083,2014,Yukon,Provincial/territorial government,Drugs,10,F,145.0
63084,2014,Yukon,Provincial/territorial government,Drugs,15,F,5.0
63085,2014,Yukon,Provincial/territorial government,Drugs,20,F,10.0
63086,2014,Yukon,Provincial/territorial government,Drugs,25,F,72.0
63087,2014,Yukon,Provincial/territorial government,Drugs,30,F,86.0
63088,2014,Yukon,Provincial/territorial government,Drugs,35,F,86.0
63089,2014,Yukon,Provincial/territorial government,Drugs,40,F,132.0
63090,2014,Yukon,Provincial/territorial government,Drugs,45,F,124.0
63091,2014,Yukon,Provincial/territorial government,Drugs,50,F,189.0
63092,2014,Yukon,Provincial/territorial government,Drugs,55,F,291.0
63093,2014,Yukon,Provincial/territorial government,Drugs,60,F,392.0
63094,2014,Yukon,Provincial/territorial government,Drugs,65,F,681.0
63095,2014,Yukon,Provincial/territorial government,Drugs,70,F,1013.0
63096,2014,Yukon,Provincial/territorial government,Drugs,75,F,977.0
63097,2014,Yukon,Provincial/territorial government,Drugs,80,F,1361.0
63098,2014,Yukon,Provincial/territorial government,Drugs,85,F,1542.0
63099,2014,Yukon,Provincial/territorial government,Drugs,90,F,1088.0
63100,2014,Yukon,Provincial/territorial government,Drugs,0,M,1.0
63101,2014,Yukon,Provincial/territorial government,Drugs,1,M,31.0
63102,2014,Yukon,Provincial/territorial government,Drugs,5,M,6.0
63103,2014,Yukon,Provincial/territorial government,Drugs,10,M,39.0
63104,2014,Yukon,Provincial/territorial government,Drugs,15,M,11.0
63105,2014,Yukon,Provincial/territorial government,Drugs,20,M,60.0
63106,2014,Yukon,Provincial/territorial government,Drugs,25,M,27.0
63107,2014,Yukon,Provincial/territorial government,Drugs,30,M,51.0
63108,2014,Yukon,Provincial/territorial government,Drugs,35,M,166.0
63109,2014,Yukon,Provincial/territorial government,Drugs,40,M,114.0
63110,2014,Yukon,Provincial/territorial government,Drugs,45,M,117.0
63111,2014,Yukon,Provincial/territorial government,Drugs,50,M,191.0
63112,2014,Yukon,Provincial/territorial government,Drugs,55,M,309.0
63113,2014,Yukon,Provincial/territorial government,Drugs,60,M,427.0
63114,2014,Yukon,Provincial/territorial government,Drugs,65,M,788.0
63115,2014,Yukon,Provincial/territorial government,Drugs,70,M,924.0
63116,2014,Yukon,Provincial/territorial government,Drugs,75,M,1017.0
63117,2014,Yukon,Provincial/territorial government,Drugs,80,M,1756.0
63118,2014,Yukon,Provincial/territorial government,Drugs,85,M,1993.0
63119,2014,Yukon,Provincial/territorial government,Drugs,90,M,965.0
63120,2014,Northwest Territories,Provincial/territorial government,Total,0,F,23292.0
63121,2014,Northwest Territories,Provincial/territorial government,Total,1,F,5941.0
63122,2014,Northwest Territories,Provincial/territorial government,Total,5,F,4297.0
63123,2014,Northwest Territories,Provincial/territorial government,Total,10,F,4725.0
63124,2014,Northwest Territories,Provincial/territorial government,Total,15,F,7842.0
63125,2014,Northwest Territories,Provincial/territorial government,Total,20,F,8833.0
63126,2014,Northwest Territories,Provincial/territorial government,Total,25,F,9154.0
63127,2014,Northwest Territories,Provincial/territorial government,Total,30,F,9470.0
63128,2014,Northwest Territories,Provincial/territorial government,Total,35,F,7891.0
63129,2014,Northwest Territories,Provincial/territorial government,Total,40,F,7950.0
63130,2014,Northwest Territories,Provincial/territorial government,Total,45,F,9023.0
63131,2014,Northwest Territories,Provincial/territorial government,Total,50,F,8024.0
63132,2014,Northwest Territories,Provincial/territorial government,Total,55,F,10887.0
63133,2014,Northwest Territories,Provincial/territorial government,Total,60,F,10260.0
63134,2014,Northwest Territories,Provincial/territorial government,Total,65,F,20727.0
63135,2014,Northwest Territories,Provincial/territorial government,Total,70,F,32309.0
63136,2014,Northwest Territories,Provincial/territorial government,Total,75,F,56727.0
63137,2014,Northwest Territories,Provincial/territorial government,Total,80,F,84697.0
63138,2014,Northwest Territories,Provincial/territorial government,Total,85,F,115364.0
63139,2014,Northwest Territories,Provincial/territorial government,Total,90,F,99565.0
63140,2014,Northwest Territories,Provincial/territorial government,Total,0,M,27079.0
63141,2014,Northwest Territories,Provincial/territorial government,Total,1,M,5062.0
63142,2014,Northwest Territories,Provincial/territorial government,Total,5,M,4189.0
63143,2014,Northwest Territories,Provincial/territorial government,Total,10,M,4407.0
63144,2014,Northwest Territories,Provincial/territorial government,Total,15,M,5643.0
63145,2014,Northwest Territories,Provincial/territorial government,Total,20,M,6356.0
63146,2014,Northwest Territories,Provincial/territorial government,Total,25,M,6386.0
63147,2014,Northwest Territories,Provincial/territorial government,Total,30,M,5754.0
63148,2014,Northwest Territories,Provincial/territorial government,Total,35,M,5877.0
63149,2014,Northwest Territories,Provincial/territorial government,Total,40,M,6619.0
63150,2014,Northwest Territories,Provincial/territorial government,Total,45,M,7971.0
63151,2014,Northwest Territories,Provincial/territorial government,Total,50,M,8084.0
63152,2014,Northwest Territories,Provincial/territorial government,Total,55,M,10169.0
63153,2014,Northwest Territories,Provincial/territorial government,Total,60,M,12235.0
63154,2014,Northwest Territories,Provincial/territorial government,Total,65,M,21114.0
63155,2014,Northwest Territories,Provincial/territorial government,Total,70,M,33044.0
63156,2014,Northwest Territories,Provincial/territorial government,Total,75,M,60278.0
63157,2014,Northwest Territories,Provincial/territorial government,Total,80,M,141480.0
63158,2014,Northwest Territories,Provincial/territorial government,Total,85,M,101228.0
63159,2014,Northwest Territories,Provincial/territorial government,Total,90,M,85205.0
63160,2014,Northwest Territories,Provincial/territorial government,Hospitals,0,F,19551.0
63161,2014,Northwest Territories,Provincial/territorial government,Hospitals,1,F,1144.0
63162,2014,Northwest Territories,Provincial/territorial government,Hospitals,5,F,437.0
63163,2014,Northwest Territories,Provincial/territorial government,Hospitals,10,F,917.0
63164,2014,Northwest Territories,Provincial/territorial government,Hospitals,15,F,3916.0
63165,2014,Northwest Territories,Provincial/territorial government,Hospitals,20,F,4963.0
63166,2014,Northwest Territories,Provincial/territorial government,Hospitals,25,F,5063.0
63167,2014,Northwest Territories,Provincial/territorial government,Hospitals,30,F,5319.0
63168,2014,Northwest Territories,Provincial/territorial government,Hospitals,35,F,3839.0
63169,2014,Northwest Territories,Provincial/territorial government,Hospitals,40,F,3757.0
63170,2014,Northwest Territories,Provincial/territorial government,Hospitals,45,F,4685.0
63171,2014,Northwest Territories,Provincial/territorial government,Hospitals,50,F,3893.0
63172,2014,Northwest Territories,Provincial/territorial government,Hospitals,55,F,6444.0
63173,2014,Northwest Territories,Provincial/territorial government,Hospitals,60,F,5359.0
63174,2014,Northwest Territories,Provincial/territorial government,Hospitals,65,F,10740.0
63175,2014,Northwest Territories,Provincial/territorial government,Hospitals,70,F,21570.0
63176,2014,Northwest Territories,Provincial/territorial government,Hospitals,75,F,28838.0
63177,2014,Northwest Territories,Provincial/territorial government,Hospitals,80,F,34987.0
63178,2014,Northwest Territories,Provincial/territorial government,Hospitals,85,F,47671.0
63179,2014,Northwest Territories,Provincial/territorial government,Hospitals,90,F,40068.0
63180,2014,Northwest Territories,Provincial/territorial government,Hospitals,0,M,23255.0
63181,2014,Northwest Territories,Provincial/territorial government,Hospitals,1,M,1271.0
63182,2014,Northwest Territories,Provincial/territorial government,Hospitals,5,M,496.0
63183,2014,Northwest Territories,Provincial/territorial government,Hospitals,10,M,697.0
63184,2014,Northwest Territories,Provincial/territorial government,Hospitals,15,M,1921.0
63185,2014,Northwest Territories,Provincial/territorial government,Hospitals,20,M,2674.0
63186,2014,Northwest Territories,Provincial/territorial government,Hospitals,25,M,2669.0
63187,2014,Northwest Territories,Provincial/territorial government,Hospitals,30,M,2033.0
63188,2014,Northwest Territories,Provincial/territorial government,Hospitals,35,M,1999.0
63189,2014,Northwest Territories,Provincial/territorial government,Hospitals,40,M,2583.0
63190,2014,Northwest Territories,Provincial/territorial government,Hospitals,45,M,3713.0
63191,2014,Northwest Territories,Provincial/territorial government,Hospitals,50,M,3880.0
63192,2014,Northwest Territories,Provincial/territorial government,Hospitals,55,M,5602.0
63193,2014,Northwest Territories,Provincial/territorial government,Hospitals,60,M,6514.0
63194,2014,Northwest Territories,Provincial/territorial government,Hospitals,65,M,12848.0
63195,2014,Northwest Territories,Provincial/territorial government,Hospitals,70,M,16831.0
63196,2014,Northwest Territories,Provincial/territorial government,Hospitals,75,M,31337.0
63197,2014,Northwest Territories,Provincial/territorial government,Hospitals,80,M,66009.0
63198,2014,Northwest Territories,Provincial/territorial government,Hospitals,85,M,53121.0
63199,2014,Northwest Territories,Provincial/territorial government,Hospitals,90,M,50909.0
63200,2014,Northwest Territories,Provincial/territorial government,Other institutions,0,F,0.0
63201,2014,Northwest Territories,Provincial/territorial government,Other institutions,1,F,0.0
63202,2014,Northwest Territories,Provincial/territorial government,Other institutions,5,F,0.0
63203,2014,Northwest Territories,Provincial/territorial government,Other institutions,10,F,0.0
63204,2014,Northwest Territories,Provincial/territorial government,Other institutions,15,F,0.0
63205,2014,Northwest Territories,Provincial/territorial government,Other institutions,20,F,0.0
63206,2014,Northwest Territories,Provincial/territorial government,Other institutions,25,F,0.0
63207,2014,Northwest Territories,Provincial/territorial government,Other institutions,30,F,0.0
63208,2014,Northwest Territories,Provincial/territorial government,Other institutions,35,F,0.0
63209,2014,Northwest Territories,Provincial/territorial government,Other institutions,40,F,0.0
63210,2014,Northwest Territories,Provincial/territorial government,Other institutions,45,F,169.0
63211,2014,Northwest Territories,Provincial/territorial government,Other institutions,50,F,140.0
63212,2014,Northwest Territories,Provincial/territorial government,Other institutions,55,F,233.0
63213,2014,Northwest Territories,Provincial/territorial government,Other institutions,60,F,194.0
63214,2014,Northwest Territories,Provincial/territorial government,Other institutions,65,F,5237.0
63215,2014,Northwest Territories,Provincial/territorial government,Other institutions,70,F,5436.0
63216,2014,Northwest Territories,Provincial/territorial government,Other institutions,75,F,22385.0
63217,2014,Northwest Territories,Provincial/territorial government,Other institutions,80,F,44104.0
63218,2014,Northwest Territories,Provincial/territorial government,Other institutions,85,F,62307.0
63219,2014,Northwest Territories,Provincial/territorial government,Other institutions,90,F,54576.0
63220,2014,Northwest Territories,Provincial/territorial government,Other institutions,0,M,0.0
63221,2014,Northwest Territories,Provincial/territorial government,Other institutions,1,M,0.0
63222,2014,Northwest Territories,Provincial/territorial government,Other institutions,5,M,0.0
63223,2014,Northwest Territories,Provincial/territorial government,Other institutions,10,M,0.0
63224,2014,Northwest Territories,Provincial/territorial government,Other institutions,15,M,0.0
63225,2014,Northwest Territories,Provincial/territorial government,Other institutions,20,M,0.0
63226,2014,Northwest Territories,Provincial/territorial government,Other institutions,25,M,0.0
63227,2014,Northwest Territories,Provincial/territorial government,Other institutions,30,M,0.0
63228,2014,Northwest Territories,Provincial/territorial government,Other institutions,35,M,0.0
63229,2014,Northwest Territories,Provincial/territorial government,Other institutions,40,M,0.0
63230,2014,Northwest Territories,Provincial/territorial government,Other institutions,45,M,253.0
63231,2014,Northwest Territories,Provincial/territorial government,Other institutions,50,M,265.0
63232,2014,Northwest Territories,Provincial/territorial government,Other institutions,55,M,384.0
63233,2014,Northwest Territories,Provincial/territorial government,Other institutions,60,M,445.0
63234,2014,Northwest Territories,Provincial/territorial government,Other institutions,65,M,2932.0
63235,2014,Northwest Territories,Provincial/territorial government,Other institutions,70,M,10720.0
63236,2014,Northwest Territories,Provincial/territorial government,Other institutions,75,M,22545.0
63237,2014,Northwest Territories,Provincial/territorial government,Other institutions,80,M,68444.0
63238,2014,Northwest Territories,Provincial/territorial government,Other institutions,85,M,41127.0
63239,2014,Northwest Territories,Provincial/territorial government,Other institutions,90,M,27964.0
63240,2014,Northwest Territories,Provincial/territorial government,Physicians,0,F,287.0
63241,2014,Northwest Territories,Provincial/territorial government,Physicians,1,F,1336.0
63242,2014,Northwest Territories,Provincial/territorial government,Physicians,5,F,374.0
63243,2014,Northwest Territories,Provincial/territorial government,Physicians,10,F,290.0
63244,2014,Northwest Territories,Provincial/territorial government,Physicians,15,F,420.0
63245,2014,Northwest Territories,Provincial/territorial government,Physicians,20,F,367.0
63246,2014,Northwest Territories,Provincial/territorial government,Physicians,25,F,490.0
63247,2014,Northwest Territories,Provincial/territorial government,Physicians,30,F,574.0
63248,2014,Northwest Territories,Provincial/territorial government,Physicians,35,F,514.0
63249,2014,Northwest Territories,Provincial/territorial government,Physicians,40,F,606.0
63250,2014,Northwest Territories,Provincial/territorial government,Physicians,45,F,570.0
63251,2014,Northwest Territories,Provincial/territorial government,Physicians,50,F,363.0
63252,2014,Northwest Territories,Provincial/territorial government,Physicians,55,F,402.0
63253,2014,Northwest Territories,Provincial/territorial government,Physicians,60,F,371.0
63254,2014,Northwest Territories,Provincial/territorial government,Physicians,65,F,442.0
63255,2014,Northwest Territories,Provincial/territorial government,Physicians,70,F,743.0
63256,2014,Northwest Territories,Provincial/territorial government,Physicians,75,F,755.0
63257,2014,Northwest Territories,Provincial/territorial government,Physicians,80,F,895.0
63258,2014,Northwest Territories,Provincial/territorial government,Physicians,85,F,643.0
63259,2014,Northwest Territories,Provincial/territorial government,Physicians,90,F,629.0
63260,2014,Northwest Territories,Provincial/territorial government,Physicians,0,M,369.0
63261,2014,Northwest Territories,Provincial/territorial government,Physicians,1,M,323.0
63262,2014,Northwest Territories,Provincial/territorial government,Physicians,5,M,209.0
63263,2014,Northwest Territories,Provincial/territorial government,Physicians,10,M,217.0
63264,2014,Northwest Territories,Provincial/territorial government,Physicians,15,M,232.0
63265,2014,Northwest Territories,Provincial/territorial government,Physicians,20,M,180.0
63266,2014,Northwest Territories,Provincial/territorial government,Physicians,25,M,154.0
63267,2014,Northwest Territories,Provincial/territorial government,Physicians,30,M,210.0
63268,2014,Northwest Territories,Provincial/territorial government,Physicians,35,M,286.0
63269,2014,Northwest Territories,Provincial/territorial government,Physicians,40,M,356.0
63270,2014,Northwest Territories,Provincial/territorial government,Physicians,45,M,398.0
63271,2014,Northwest Territories,Provincial/territorial government,Physicians,50,M,308.0
63272,2014,Northwest Territories,Provincial/territorial government,Physicians,55,M,321.0
63273,2014,Northwest Territories,Provincial/territorial government,Physicians,60,M,338.0
63274,2014,Northwest Territories,Provincial/territorial government,Physicians,65,M,382.0
63275,2014,Northwest Territories,Provincial/territorial government,Physicians,70,M,613.0
63276,2014,Northwest Territories,Provincial/territorial government,Physicians,75,M,1145.0
63277,2014,Northwest Territories,Provincial/territorial government,Physicians,80,M,836.0
63278,2014,Northwest Territories,Provincial/territorial government,Physicians,85,M,1204.0
63279,2014,Northwest Territories,Provincial/territorial government,Physicians,90,M,1969.0
63280,2014,Northwest Territories,Provincial/territorial government,Other professionals,0,F,0.0
63281,2014,Northwest Territories,Provincial/territorial government,Other professionals,1,F,4.0
63282,2014,Northwest Territories,Provincial/territorial government,Other professionals,5,F,16.0
63283,2014,Northwest Territories,Provincial/territorial government,Other professionals,10,F,51.0
63284,2014,Northwest Territories,Provincial/territorial government,Other professionals,15,F,26.0
63285,2014,Northwest Territories,Provincial/territorial government,Other professionals,20,F,19.0
63286,2014,Northwest Territories,Provincial/territorial government,Other professionals,25,F,21.0
63287,2014,Northwest Territories,Provincial/territorial government,Other professionals,30,F,12.0
63288,2014,Northwest Territories,Provincial/territorial government,Other professionals,35,F,14.0
63289,2014,Northwest Territories,Provincial/territorial government,Other professionals,40,F,16.0
63290,2014,Northwest Territories,Provincial/territorial government,Other professionals,45,F,21.0
63291,2014,Northwest Territories,Provincial/territorial government,Other professionals,50,F,10.0
63292,2014,Northwest Territories,Provincial/territorial government,Other professionals,55,F,15.0
63293,2014,Northwest Territories,Provincial/territorial government,Other professionals,60,F,462.0
63294,2014,Northwest Territories,Provincial/territorial government,Other professionals,65,F,322.0
63295,2014,Northwest Territories,Provincial/territorial government,Other professionals,70,F,415.0
63296,2014,Northwest Territories,Provincial/territorial government,Other professionals,75,F,277.0
63297,2014,Northwest Territories,Provincial/territorial government,Other professionals,80,F,328.0
63298,2014,Northwest Territories,Provincial/territorial government,Other professionals,85,F,249.0
63299,2014,Northwest Territories,Provincial/territorial government,Other professionals,90,F,229.0
63300,2014,Northwest Territories,Provincial/territorial government,Other professionals,0,M,0.0
63301,2014,Northwest Territories,Provincial/territorial government,Other professionals,1,M,9.0
63302,2014,Northwest Territories,Provincial/territorial government,Other professionals,5,M,17.0
63303,2014,Northwest Territories,Provincial/territorial government,Other professionals,10,M,27.0
63304,2014,Northwest Territories,Provincial/territorial government,Other professionals,15,M,25.0
63305,2014,Northwest Territories,Provincial/territorial government,Other professionals,20,M,26.0
63306,2014,Northwest Territories,Provincial/territorial government,Other professionals,25,M,21.0
63307,2014,Northwest Territories,Provincial/territorial government,Other professionals,30,M,21.0
63308,2014,Northwest Territories,Provincial/territorial government,Other professionals,35,M,16.0
63309,2014,Northwest Territories,Provincial/territorial government,Other professionals,40,M,15.0
63310,2014,Northwest Territories,Provincial/territorial government,Other professionals,45,M,22.0
63311,2014,Northwest Territories,Provincial/territorial government,Other professionals,50,M,22.0
63312,2014,Northwest Territories,Provincial/territorial government,Other professionals,55,M,35.0
63313,2014,Northwest Territories,Provincial/territorial government,Other professionals,60,M,537.0
63314,2014,Northwest Territories,Provincial/territorial government,Other professionals,65,M,587.0
63315,2014,Northwest Territories,Provincial/territorial government,Other professionals,70,M,511.0
63316,2014,Northwest Territories,Provincial/territorial government,Other professionals,75,M,538.0
63317,2014,Northwest Territories,Provincial/territorial government,Other professionals,80,M,551.0
